recipe_id,recipe_title,style,style_group,year,stage_number,stage,start_temp_F,end_temp_F,duration_days,ramp_per_day_F
1161,Summer Berry III,FRUIT MEAD,OTHER,2006.0,2,Secondary,68.0,,12.0,
1161,Summer Berry III,FRUIT MEAD,OTHER,2006.0,3,Tertiary,68.0,,60.0,
1162,Spruce Tip Love Juice,HERB & SPICE MEAD,OTHER,2006.0,1,Primary,60.0,60.0,60.0,
1162,Spruce Tip Love Juice,HERB & SPICE MEAD,OTHER,2006.0,2,Secondary,60.0,60.0,150.0,
1163,Peach Ridge Cider,FRENCH CIDER,OTHER,2006.0,1,Primary fermentation,45.0,50.0,60.0,
1163,Peach Ridge Cider,FRENCH CIDER,OTHER,2006.0,2,Secondary fermentation,34.0,34.0,14.0,
1164,Spiced Cider,SPECIALTY CIDER & PERRY,OTHER,2006.0,1,Primary,70.0,70.0,7.0,
1164,Spiced Cider,SPECIALTY CIDER & PERRY,OTHER,2006.0,2,Secondary,70.0,70.0,7.0,
1164,Spiced Cider,SPECIALTY CIDER & PERRY,OTHER,2006.0,3,Tertiary,70.0,70.0,,
1165,Golden Era Lager,PILSNER,LAGER,2005.0,1,Primary,50.0,50.0,14.0,
1165,Golden Era Lager,PILSNER,LAGER,2005.0,2,Secondary,45.0,45.0,14.0,
1166,Little Vienna,AMBER LAGER,LAGER,2005.0,1,Primary,52.0,52.0,14.0,
1167,Heilige Helles,BOCK,LAGER,2005.0,1,Primary,50.0,,21.0,
1167,Heilige Helles,BOCK,LAGER,2005.0,2,Secondary,35.0,,365.0,
1168,Summer Kölsch,HYBRID BEER,OTHER,2005.0,1,Primary,63.0,63.0,10.0,
1169,Ed’s Alt,ALTBIER,OTHER,2005.0,1,Primary,65.0,65.0,7.0,
1169,Ed’s Alt,ALTBIER,OTHER,2005.0,2,Secondary,60.0,60.0,7.0,
1170,True Brit,ENGLISH PALE ALE,IPA,2005.0,1,Primary,68.0,68.0,10.0,
1170,True Brit,ENGLISH PALE ALE,IPA,2005.0,2,Secondary,68.0,68.0,4.0,
1171,Curt and Kathy’s Scottish 60/-,AMBER ALE,AMBER_ALE,2005.0,1,Primary,65.0,65.0,8.0,
1171,Curt and Kathy’s Scottish 60/-,AMBER ALE,AMBER_ALE,2005.0,2,Secondary,68.0,68.0,10.0,
1172,Screaming Viking Pale Ale,AMERICAN PALE ALE,IPA,2005.0,1,Primary,64.0,64.0,14.0,
1172,Screaming Viking Pale Ale,AMERICAN PALE ALE,IPA,2005.0,2,Secondary,64.0,64.0,21.0,
1172,Screaming Viking Pale Ale,AMERICAN PALE ALE,IPA,2005.0,3,Tertiary,31.0,31.0,14.0,
1174,Black Hills Porter,BALTIC PORTER,PORTER,2005.0,1,Primary,68.0,68.0,10.0,
1174,Black Hills Porter,BALTIC PORTER,PORTER,2005.0,2,Secondary,68.0,68.0,10.0,
1174,Black Hills Porter,BALTIC PORTER,PORTER,2005.0,3,Tertiary,34.0,34.0,14.0,
1176,13 Mile IPA,ENGLISH IPA,IPA,2005.0,1,Primary,70.0,70.0,10.0,
1176,13 Mile IPA,ENGLISH IPA,IPA,2005.0,2,Secondary,70.0,70.0,14.0,
1177,Paul’s Hefeweizen,HEFEWEIZEN,WHEAT_BEER,2005.0,1,Primary,65.0,65.0,6.0,
1178,Brian’s Wit,BELGIAN ALE,BELGIAN,2005.0,1,Primary,68.0,,19.0,
1179,Oh To Daisy,BELGIAN ALE,BELGIAN,2005.0,1,Primary,68.0,68.0,14.0,
1179,Oh To Daisy,BELGIAN ALE,BELGIAN,2005.0,2,Secondary,70.0,70.0,365.0,
1180,Blunt Trauma,BELGIAN ALE,BELGIAN,2005.0,1,Primary,65.0,65.0,14.0,
1180,Blunt Trauma,BELGIAN ALE,BELGIAN,2005.0,2,Secondary,68.0,68.0,30.0,
1181,Arrogant Barrister,BARLEYWINE,STRONG_ALE,2005.0,1,Primary,66.0,66.0,21.0,
1181,Arrogant Barrister,BARLEYWINE,STRONG_ALE,2005.0,2,Secondary,50.0,50.0,25.0,
1181,Arrogant Barrister,BARLEYWINE,STRONG_ALE,2005.0,3,Tertiary,50.0,50.0,57.0,
1182,Kölsch Abuse,FRUIT BEER,OTHER,2005.0,1,Primary,54.0,54.0,14.0,
1182,Kölsch Abuse,FRUIT BEER,OTHER,2005.0,2,Secondary,54.0,54.0,14.0,
1183,Love Potino #9,IMPERIAL STOUT,STOUT,2005.0,1,Primary,68.0,68.0,20.0,
1183,Love Potino #9,IMPERIAL STOUT,STOUT,2005.0,2,Secondary,72.0,72.0,60.0,
1184,Bellringer,HISTORICAL BEER,OTHER,2005.0,1,Primary,68.0,68.0,8.0,
1184,Bellringer,HISTORICAL BEER,OTHER,2005.0,2,Secondary,58.0,58.0,20.0,
1184,Bellringer,HISTORICAL BEER,OTHER,2005.0,3,Tertiary,70.0,70.0,60.0,
1185,Mongo Like Candy!,STANDARD MEAD,OTHER,2005.0,1,primary,72.0,72.0,154.0,
1185,Mongo Like Candy!,STANDARD MEAD,OTHER,2005.0,2,secondary,70.0,70.0,120.0,
1185,Mongo Like Candy!,STANDARD MEAD,OTHER,2005.0,3,tertiary,36.0,36.0,90.0,
1186,Pyment (Grape Melomel) with Muscat Grape Juice and Sage Blossom Honey,FRUIT MEAD,OTHER,2005.0,1,Primary,,,60.0,
1186,Pyment (Grape Melomel) with Muscat Grape Juice and Sage Blossom Honey,FRUIT MEAD,OTHER,2005.0,2,Secondary,,,40.0,
1186,Pyment (Grape Melomel) with Muscat Grape Juice and Sage Blossom Honey,FRUIT MEAD,OTHER,2005.0,3,Tertiary,,,60.0,
1187,Sweetness of the Holy Fire,EXPERIMENTAL MEAD,OTHER,2005.0,1,Primary fermentation,,,28.0,
1188,"PME Trail #2, Batch #4",FRENCH CIDER,OTHER,2005.0,1,Primary,42.0,50.0,53.0,
1188,"PME Trail #2, Batch #4",FRENCH CIDER,OTHER,2005.0,2,Secondary,49.0,49.0,10.0,
1188,"PME Trail #2, Batch #4",FRENCH CIDER,OTHER,2005.0,3,Bottling/Conditioning,,,30.0,
1190,Whiz-Bang! Belgian Dark Strong Ale,BELGIAN DARK STRONG ALE,STRONG_ALE,2023.0,1,Primary,64.0,74.0,6.0,2.0
1190,Whiz-Bang! Belgian Dark Strong Ale,BELGIAN DARK STRONG ALE,STRONG_ALE,2023.0,2,Conditioning,38.0,38.0,6.0,
1191,Challenge Accepted American Amber Ale,AMERICAN AMBER ALE,AMBER_ALE,2023.0,1,Primary,65.0,69.0,7.0,
1191,Challenge Accepted American Amber Ale,AMERICAN AMBER ALE,AMBER_ALE,2023.0,2,Ramp,65.0,69.0,4.0,1.0
1192,Philly Sour Saison,SAISON,BELGIAN,2024.0,1,Primary,72.0,76.0,7.0,
1192,Philly Sour Saison,SAISON,BELGIAN,2024.0,2,Secondary,76.0,76.0,10.0,
1194,One Way or Another Guava Blonde Ale,FRUIT BEER,OTHER,2023.0,1,Primary,68.0,68.0,14.0,
1195,Old Man Johnson’s Farm Catharina Sour,SOUR ALE,SOUR,2023.0,1,Fermentation,95.0,95.0,2.0,
1196,Iceberg! Kölsch,KOLSCH,OTHER,2023.0,1,Primary,62.0,66.0,7.0,
1197,Kilt Dropper Wee Heavy,AMBER ALE,AMBER_ALE,2023.0,1,Primary,55.0,62.0,,
1198,Midnight Beach Dream (Dunkles Weissbier),DUNKELWEIZEN,LAGER,2023.0,1,Primary,64.0,68.0,3.0,
1198,Midnight Beach Dream (Dunkles Weissbier),DUNKELWEIZEN,LAGER,2023.0,2,Secondary,,,,
1200,Extra Special Beautiful ESB,ENGLISH BITTER,OTHER,2024.0,1,Primary,62.0,68.0,10.0,
1200,Extra Special Beautiful ESB,ENGLISH BITTER,OTHER,2024.0,2,Hold at 62.6\u00b0F,62.6,62.6,4.0,
1200,Extra Special Beautiful ESB,ENGLISH BITTER,OTHER,2024.0,3,Hold at 42.8\u00b0F,42.8,42.8,2.0,
1200,Extra Special Beautiful ESB,ENGLISH BITTER,OTHER,2024.0,4,Hold at 50\u00b0F,50.0,50.0,7.0,
1200,Extra Special Beautiful ESB,ENGLISH BITTER,OTHER,2024.0,5,Hold at 65\u00b0F,65.0,65.0,3.0,
1200,Extra Special Beautiful ESB,ENGLISH BITTER,OTHER,2024.0,6,Hold at 55\u00b0F,55.0,55.0,3.0,
1200,Extra Special Beautiful ESB,ENGLISH BITTER,OTHER,2024.0,7,Hold at 45\u00b0F,45.0,45.0,3.0,
1200,Extra Special Beautiful ESB,ENGLISH BITTER,OTHER,2024.0,8,Gelatin fining,42.0,42.0,3.0,
1201,Oak Flower Hazy IPA,IPA,IPA,2023.0,1,Primary,,,,
1202,Fubarleywine,Barleywine,STRONG_ALE,2021.0,1,Primary,60.0,69.0,5.0,-1.0
1203,The Son of Grapefruit Xtra Pale Ale,AMERICAN PALE ALE,IPA,2019.0,1,Primary,68.0,,,
1204,Roger That Roggenbier,ROGGENBIER,OTHER,2018.0,1,Primary,62.0,,,
1205,Lou’s Best ESB,ENGLISH PALE ALE,IPA,2018.0,1,Primary,66.0,66.0,10.0,
1205,Lou’s Best ESB,ENGLISH PALE ALE,IPA,2018.0,2,Secondary,66.0,66.0,14.0,
1205,Lou’s Best ESB,ENGLISH PALE ALE,IPA,2018.0,3,Cold Crash,34.0,34.0,2.0,
1206,Stewpid Propino Scottish Ale,AMBER ALE,AMBER_ALE,2018.0,1,Primary,55.0,55.0,21.0,
1207,Alabama Hopslammer American Pale Ale,AMERICAN PALE ALE,IPA,2018.0,1,Primary,66.0,66.0,3.0,
1208,Wood St. Common,AMBER LAGER,LAGER,2018.0,1,Primary,62.0,62.0,14.0,
1209,Hey Man Dark Mild,BROWN ALE,BROWN_ALE,2018.0,1,Primary,55.0,58.0,7.0,
1209,Hey Man Dark Mild,BROWN ALE,BROWN_ALE,2018.0,2,Ramp to finish,58.0,60.0,3.0,1.0
1210,Beerwreckdus Oatmeal Stout,OATMEAL STOUT,STOUT,2018.0,1,Primary,67.0,67.0,7.0,
1210,Beerwreckdus Oatmeal Stout,OATMEAL STOUT,STOUT,2018.0,2,Cold Crash,35.0,35.0,7.0,
1211,George and Aaron’s Pre-Prohibition Porter,PORTER,PORTER,2018.0,1,Primary,54.0,54.0,,
1211,George and Aaron’s Pre-Prohibition Porter,PORTER,PORTER,2018.0,2,Diacetyl rest,54.0,64.0,1.0,10.0
1212,Scottish Crème Brulee Ale,AMBER ALE,AMBER_ALE,2018.0,1,Primary,55.0,62.0,3.0,
1212,Scottish Crème Brulee Ale,AMBER ALE,AMBER_ALE,2018.0,2,Secondary,62.0,70.0,14.0,
1213,Blue Barrel Sour,SOUR ALE,SOUR,2018.0,1,Primary,65.0,65.0,14.0,
1215,No Fail Stout (Gluten-free),STOUT,STOUT,2017.0,1,Primary,67.0,,4.0,
1216,SLF Pale Ale,AMERICAN PALE ALE,IPA,2018.0,1,Primary,67.0,67.0,,
1217,Kevin’s Mom,HEFEWEIZEN,WHEAT_BEER,2018.0,1,Primary,64.0,,7.0,
1217,Kevin’s Mom,HEFEWEIZEN,WHEAT_BEER,2018.0,2,Vigorous fermentation,54.0,64.0,1.0,
1217,Kevin’s Mom,HEFEWEIZEN,WHEAT_BEER,2018.0,3,Sedimentation,,,4.0,
1218,Holier than Meow Hefeweizen,HEFEWEIZEN,WHEAT_BEER,2018.0,1,Primary,54.0,64.0,7.0,
1219,Left on Colden Hefeweizen,HEFEWEIZEN,WHEAT_BEER,2018.0,1,Primary,54.0,64.0,14.0,
1220,Corn Tripel,BELGIAN ALE,BELGIAN,2005.0,1,Primary,70.0,70.0,14.0,
1220,Corn Tripel,BELGIAN ALE,BELGIAN,2005.0,2,Secondary,70.0,70.0,14.0,
1221,No Quarter Smoked Porter,PORTER,PORTER,,1,Primary,65.0,70.0,,
1221,No Quarter Smoked Porter,PORTER,PORTER,,2,Secondary,68.0,68.0,,
1222,Walkin’ with the Man Strong Belgian Ale,BELGIAN ALE,BELGIAN,2003.0,1,Primary,68.0,68.0,12.0,
1222,Walkin’ with the Man Strong Belgian Ale,BELGIAN ALE,BELGIAN,2003.0,2,Secondary,68.0,68.0,20.0,
1223,Zane’s NZ Pale Ale,AMERICAN PALE ALE,IPA,2013.0,1,Primary,,,14.0,
1223,Zane’s NZ Pale Ale,AMERICAN PALE ALE,IPA,2013.0,2,Dry Hop,,,3.0,
1224,Wynkoop Colorojo Clone,AMBER ALE,AMBER_ALE,2013.0,1,Primary,69.0,,10.0,
1225,South Cyde Brown Ale Recipe,BROWN ALE,BROWN_ALE,2012.0,1,Primary,68.0,,,
1226,Bald Belgian Blonde,BELGIAN ALE,BELGIAN,2012.0,1,Primary,68.0,,,
1227,Poblano Wit,BELGIAN ALE,BELGIAN,2013.0,1,Primary,62.0,,14.0,
1227,Poblano Wit,BELGIAN ALE,BELGIAN,2013.0,2,Post fermentation,60.0,65.0,5.0,
1228,Dark English Barleywine,BARLEYWINE,STRONG_ALE,2010.0,1,Primary,68.0,68.0,,
1230,Ctrl + Alt + Delete,ALTBIER,OTHER,2012.0,1,Primary,66.0,66.0,17.0,
1230,Ctrl + Alt + Delete,ALTBIER,OTHER,2012.0,2,Secondary,34.0,34.0,4.0,
1232,Albanach Láidir,AMBER ALE,AMBER_ALE,2012.0,1,Primary,65.0,65.0,21.0,
1232,Albanach Láidir,AMBER ALE,AMBER_ALE,2012.0,2,Secondary,65.0,65.0,14.0,
1233,West Coast Blaster,AMBER ALE,AMBER_ALE,2012.0,1,Primary,67.0,67.0,12.0,
1233,West Coast Blaster,AMBER ALE,AMBER_ALE,2012.0,2,Secondary,40.0,40.0,28.0,
1234,Nick’s Northern English Brown Ale,BROWN ALE,BROWN_ALE,2012.0,1,Primary,60.0,68.0,14.0,
1235,Brown Bag Brown Porter,AMERICAN PORTER,PORTER,2012.0,1,Primary,68.0,68.0,14.0,
1236,Chernaya Polnoch RIS,IMPERIAL STOUT,STOUT,2012.0,1,Primary,65.0,65.0,21.0,
1236,Chernaya Polnoch RIS,IMPERIAL STOUT,STOUT,2012.0,2,Secondary,65.0,65.0,14.0,
1237,Hop-Fu,AMERICAN IPA,IPA,2012.0,1,Primary,67.0,67.0,14.0,
1237,Hop-Fu,AMERICAN IPA,IPA,2012.0,2,Secondary,67.0,67.0,6.0,
1238,Three King’s Baltic Porter,BALTIC PORTER,PORTER,2010.0,1,Primary,52.0,52.0,,
1239,Glenn’s Oatmeal Stout,OATMEAL STOUT,STOUT,2010.0,1,Primary,65.0,65.0,14.0,
1240,Hop-Fu,AMERICAN IPA,IPA,2010.0,1,Primary,67.0,67.0,14.0,
1240,Hop-Fu,AMERICAN IPA,IPA,2010.0,2,Secondary,67.0,67.0,6.0,
1241,Roggen (2010),ROGGENBIER,OTHER,2010.0,1,Primary fermentation,68.0,68.0,14.0,
1241,Roggen (2010),ROGGENBIER,OTHER,2010.0,2,Secondary fermentation,68.0,68.0,14.0,
1242,Saison Lite 139,BELGIAN ALE,BELGIAN,2010.0,1,Primary,75.0,,21.0,
1242,Saison Lite 139,BELGIAN ALE,BELGIAN,2010.0,2,Secondary,34.0,,21.0,
1243,Zed’s Dead Red,FLANDERS RED,OTHER,2010.0,1,Primary,62.0,65.0,21.0,
1243,Zed’s Dead Red,FLANDERS RED,OTHER,2010.0,2,Secondary,70.0,70.0,270.0,
1244,Sully’s Belgian Blonde,BELGIAN ALE,BELGIAN,2010.0,1,Primary,68.0,68.0,,
1245,JJs Barleywine,BARLEYWINE,STRONG_ALE,2010.0,1,Primary,68.0,68.0,7.0,
1245,JJs Barleywine,BARLEYWINE,STRONG_ALE,2010.0,2,Secondary,73.0,73.0,20.0,
1246,Peaches – N – Cream Hefe,FRUIT BEER,OTHER,2010.0,1,primary,65.0,65.0,,
1246,Peaches – N – Cream Hefe,FRUIT BEER,OTHER,2010.0,2,secondary,35.0,35.0,180.0,
1247,Zingibier,BELGIAN ALE,BELGIAN,2010.0,1,Primary,68.0,68.0,14.0,
1247,Zingibier,BELGIAN ALE,BELGIAN,2010.0,2,Secondary,68.0,68.0,21.0,
1248,Spanish Cedar IPA,IPA,IPA,2010.0,1,Primary,67.0,67.0,10.0,
1248,Spanish Cedar IPA,IPA,IPA,2010.0,2,Diacetyl Rest,70.0,70.0,3.0,
1248,Spanish Cedar IPA,IPA,IPA,2010.0,3,Secondary,60.0,60.0,7.0,
1249,Old Ale with Grapes and Honey,FRUIT BEER,OTHER,2010.0,1,Primary,70.0,70.0,21.0,
1250,Jimmy’s ESB,ENGLISH PALE ALE,IPA,2009.0,1,Primary,68.0,68.0,21.0,
1250,Jimmy’s ESB,ENGLISH PALE ALE,IPA,2009.0,2,Secondary,70.0,70.0,14.0,
1251,Lara Pale Ale (2009),AMERICAN PALE ALE,IPA,2009.0,1,Primary,68.0,68.0,7.0,
1251,Lara Pale Ale (2009),AMERICAN PALE ALE,IPA,2009.0,2,Secondary,68.0,68.0,7.0,
1252,Modest Mild,BROWN ALE,BROWN_ALE,2009.0,1,Primary,68.0,,5.0,
1253,Geoff’s Robust Porter,Baltic Porter,PORTER,2009.0,1,Primary,65.0,,,
1254,Redridge Stout,FOREIGN / TROPICAL STOUT,STOUT,2009.0,1,Primary,67.0,67.0,11.0,
1254,Redridge Stout,FOREIGN / TROPICAL STOUT,STOUT,2009.0,2,Secondary,35.0,35.0,14.0,
1255,Blitzkrieg Hops,ENGLISH IPA,IPA,2009.0,1,Primary,63.0,,14.0,
1256,El Hefe (2009),HEFEWEIZEN,WHEAT_BEER,2009.0,1,Primary,65.0,,,
1257,Jeff’s Belgian Ale,BELGIAN ALE,BELGIAN,2009.0,1,Primary,72.0,,,
1258,Creative Destruction Barleywine,BARLEYWINE,STRONG_ALE,2009.0,1,Primary,68.0,68.0,7.0,
1258,Creative Destruction Barleywine,BARLEYWINE,STRONG_ALE,2009.0,2,Secondary,65.0,65.0,14.0,
1259,Mashing Pumpkins Spiced Saison,BELGIAN ALE,BELGIAN,2009.0,1,Primary,70.0,,,
1260,Ramon’s Kölsch,HYBRID BEER,OTHER,2007.0,1,Primary,62.0,64.0,14.0,
1260,Ramon’s Kölsch,HYBRID BEER,OTHER,2007.0,2,Secondary,38.0,38.0,28.0,
1261,JZ Alt,ALTBIER,OTHER,2007.0,1,Primary,62.0,,14.0,
1261,JZ Alt,ALTBIER,OTHER,2007.0,2,Secondary,38.0,,7.0,
1262,Bears Bitter,ENGLISH PALE ALE,IPA,2007.0,1,Primary,65.0,65.0,5.0,
1262,Bears Bitter,ENGLISH PALE ALE,IPA,2007.0,2,Secondary,65.0,65.0,8.0,
1263,Kaltrauch Rauchbier (2023),RAUCHBIER,OTHER,2023.0,1,Fermentation,56.0,,17.0,
1263,Kaltrauch Rauchbier (2023),RAUCHBIER,OTHER,2023.0,2,Diacetyl rest,,,2.0,
1264,Kyle’s Bavarian Pils,German Pilsner,LAGER,2018.0,1,Primary,48.0,52.0,5.0,
1264,Kyle’s Bavarian Pils,German Pilsner,LAGER,2018.0,2,Rise to 52 F,52.0,62.0,2.0,
1264,Kyle’s Bavarian Pils,German Pilsner,LAGER,2018.0,3,Final fermentation,62.0,,3.0,
1265,Lovelace Vienna Lager,AMBER LAGER,LAGER,2018.0,1,Primary,48.0,48.0,10.0,
1265,Lovelace Vienna Lager,AMBER LAGER,LAGER,2018.0,2,Ramp-up,48.0,58.0,4.0,2.0
1266,Dark Rhine Schwarzbier,DARK LAGER,LAGER,2018.0,1,Primary,55.0,,14.0,
1267,Aurora Helles Bock,BOCK,LAGER,2018.0,1,Primary,50.0,,14.0,
1267,Aurora Helles Bock,BOCK,LAGER,2018.0,2,Cold Crash,35.0,,30.0,
1269,Black Saxon 2,DARK LAGER,LAGER,2012.0,1,Primary,50.0,50.0,11.0,
1269,Black Saxon 2,DARK LAGER,LAGER,2012.0,2,Diacetyl Rest,60.0,60.0,2.0,
1269,Black Saxon 2,DARK LAGER,LAGER,2012.0,3,Secondary fermentation,45.0,45.0,17.0,-5.0
1270,The Noidinator,BOCK,LAGER,2012.0,1,Primary fermentation,50.0,50.0,10.0,
1270,The Noidinator,BOCK,LAGER,2012.0,2,Diacetyl rest,64.0,64.0,4.0,
1270,The Noidinator,BOCK,LAGER,2012.0,3,Secondary fermentation,35.0,35.0,42.0,
1271,Zen Bock,BOCK,LAGER,2012.0,1,Primary,64.0,,,
1272,"Thanks, Curt",FRUIT BEER,OTHER,2009.0,1,Primary,65.0,,14.0,
1272,"Thanks, Curt",FRUIT BEER,OTHER,2009.0,2,Secondary,35.0,,180.0,
1273,Brisket in a Bottle,RAUCHBIER,OTHER,2009.0,1,Primary,50.0,50.0,21.0,
1274,GB Märzen,AMBER LAGER,LAGER,2007.0,1,Primary,52.0,52.0,30.0,
1274,GB Märzen,AMBER LAGER,LAGER,2007.0,2,Secondary,34.0,34.0,180.0,
1275,Steve and Dan’s Schwarzbier,DARK LAGER,LAGER,2007.0,1,Primary,52.0,52.0,19.0,
1275,Steve and Dan’s Schwarzbier,DARK LAGER,LAGER,2007.0,2,Secondary,54.0,54.0,32.0,
1276,Bitezen Bock,BOCK,LAGER,2007.0,1,Primary,68.0,,10.0,
1276,Bitezen Bock,BOCK,LAGER,2007.0,2,Secondary,68.0,,30.0,
1277,Brazillionaire Semi-Sweet Mead,STANDARD MEAD,OTHER,2023.0,1,Primary fermentation,,,,
1277,Brazillionaire Semi-Sweet Mead,STANDARD MEAD,OTHER,2023.0,2,Stabilization & Back-Sweetening,68.0,,,
1279,Tupearelo Pear Mead,FRUIT MEAD,OTHER,2023.0,1,Primary,,,,
1282,Norwegian Farmhouse-Inspired Mead,EXPERIMENTAL MEAD,OTHER,2022.0,1,Primary,104.0,,,
1283,That Guy Wins Too Much (Experimental Mead),EXPERIMENTAL MEAD,OTHER,2022.0,1,Fermentation,68.0,68.0,14.0,
1284,Lawnmower Mead,FRUIT MEAD,OTHER,2022.0,1,Fermentation,71.0,73.0,4.0,
1285,Ode to H.O.D. Melomel,FRUIT MEAD,OTHER,2022.0,1,Primary,70.0,60.0,14.0,
1286,Cherry Dangerous Mead,Stone Fruit Mead,OTHER,2022.0,1,Primary,,,,
1286,Cherry Dangerous Mead,Stone Fruit Mead,OTHER,2022.0,2,Secondary,,,21.0,
1288,Cab Pyment II,PYMENT / GRAPE MEAD,OTHER,2022.0,1,Primary,65.0,,,
1288,Cab Pyment II,PYMENT / GRAPE MEAD,OTHER,2022.0,2,Secondary,,,,
1288,Cab Pyment II,PYMENT / GRAPE MEAD,OTHER,2022.0,3,Cold Crash,,,,
1290,Blends Without Friends Sweet Mead,SWEET MEAD,OTHER,2022.0,1,Fermentation,60.0,66.0,,
1291,Crimson Stag,PYMENT / GRAPE MEAD,OTHER,2021.0,1,Primary,,72.0,,
1294,Michigan U-Pick: Montmorency Vs. Balaton Stone Fruit Mead,STONE FRUIT MEAD,OTHER,2021.0,1,Primary,,,,
1295,Leatherwood Dry Mead,DRY MEAD,OTHER,2021.0,1,Primary fermentation,67.0,67.0,10.0,
1295,Leatherwood Dry Mead,DRY MEAD,OTHER,2021.0,2,Secondary fermentation and aging,63.0,63.0,120.0,
1295,Leatherwood Dry Mead,DRY MEAD,OTHER,2021.0,3,Tertiary aging,60.0,60.0,90.0,
1297,Ken Schramm’s Dry Show Mead,STANDARD MEAD,OTHER,,1,Primary,,,,
1298,Hairy Vetch Traditional Mead (1 gallon recipe),STANDARD MEAD,OTHER,2021.0,1,Primary,60.0,,,
1298,Hairy Vetch Traditional Mead (1 gallon recipe),STANDARD MEAD,OTHER,2021.0,2,Nutrient Additions,,,,
1298,Hairy Vetch Traditional Mead (1 gallon recipe),STANDARD MEAD,OTHER,2021.0,3,Crash Cooling,30.0,,,
1299,Susan’s Traditional Mead + Bochet,SWEET MEAD,OTHER,2021.0,1,Primary,65.0,,,
1300,Carvin’s Traditional Mead,,UNKNOWN,2021.0,1,primary,62.0,,3.0,
1301,Mead Day 2020 Traditional Mead,STANDARD MEAD,OTHER,2020.0,1,primary,62.0,,7.0,
1303,Small Mead after Digbie (Modern Version),,UNKNOWN,2020.0,1,Primary,,85.0,7.0,
1304,Primordial Plot Cyser,CYSER / APPLE MEAD,OTHER,2020.0,1,primary,68.0,68.0,21.0,
1305,Desert Gold Mead,SEMI-SWEET MEAD,OTHER,2019.0,1,primary,65.0,,7.0,
1305,Desert Gold Mead,SEMI-SWEET MEAD,OTHER,2019.0,2,degassing,,,7.0,
1305,Desert Gold Mead,SEMI-SWEET MEAD,OTHER,2019.0,3,post fermentation aging on oak,,,,
1306,Better Yeast Management Mead,STANDARD MEAD,OTHER,2020.0,1,Primary,65.0,65.0,,
1306,Better Yeast Management Mead,STANDARD MEAD,OTHER,2020.0,2,Secondary,,,,
1307,"Strong, Sweet, Simple Mead",STANDARD MEAD,OTHER,2020.0,1,Primary,65.0,,,
1308,Mr. Anderson’s El Hefe’s El Pogo,FRUIT MEAD,OTHER,2020.0,1,Primary,65.0,65.0,14.0,
1310,Jiggly Puff and Stuff,STANDARD MEAD,OTHER,2019.0,1,Fermentation,62.0,62.0,14.0,
1312,Buzzzed Cyser,CYSER / APPLE MEAD,OTHER,2019.0,1,Primary,65.0,,4.0,
1313,Chateau Gates Cyser,CYSER / APPLE MEAD,OTHER,2019.0,1,Primary,62.0,,10.0,
1313,Chateau Gates Cyser,CYSER / APPLE MEAD,OTHER,2019.0,2,Secondary,,,28.0,
1315,Don’t Poke the Doughboy,HERB & SPICE MEAD,OTHER,2019.0,1,Primary,68.0,68.0,7.0,
1315,Don’t Poke the Doughboy,HERB & SPICE MEAD,OTHER,2019.0,2,Cold Crash,57.0,57.0,7.0,
1318,Pinot “Newer” Pyment,FRUIT MEAD,OTHER,2019.0,1,Primary fermentation,68.0,,,
1319,Aji Panca Spiced Mead,EXPERIMENTAL MEAD,OTHER,2019.0,1,Primary,62.0,,30.0,
1319,Aji Panca Spiced Mead,EXPERIMENTAL MEAD,OTHER,2019.0,2,Secondary,,,180.0,
1319,Aji Panca Spiced Mead,EXPERIMENTAL MEAD,OTHER,2019.0,3,Stabilization and cold crash,,,,
1320,T’alla Braggot,BRAGGOT,OTHER,2019.0,1,Primary,,,10.0,
1321,T’ej Mead,HERB & SPICE MEAD,OTHER,2019.0,1,Primary,,,14.0,
1321,T’ej Mead,HERB & SPICE MEAD,OTHER,2019.0,2,Secondary or conditioning,,,21.0,
1322,Covfefe Traditional Mead,SEMI-SWEET MEAD,OTHER,2019.0,1,Fermentation,60.0,60.0,14.0,
1323,Bucktart Cherry Mead,FRUIT MEAD,OTHER,2019.0,1,Fermentation process,62.0,,,
1326,Mango Black Tea Short Mead,EXPERIMENTAL MEAD,OTHER,2016.0,1,Primary,68.0,68.0,7.0,
1327,Indian Summer Berry Melomel,BERRY MEAD,OTHER,2014.0,1,Primary fermentation,62.0,62.0,14.0,
1327,Indian Summer Berry Melomel,BERRY MEAD,OTHER,2014.0,2,Secondary fermentation and aging,62.0,62.0,28.0,
1328,Buckwheat Mead,STANDARD MEAD,OTHER,2018.0,1,Fermentation,70.0,70.0,90.0,
1329,"Yeah, It’s Dumb. So What? Cyser",CYSER / APPLE MEAD,OTHER,2018.0,1,Primary,66.0,,,
1330,Pepper Mead,EXPERIMENTAL MEAD,OTHER,2018.0,1,Primary,68.0,68.0,21.0,
1330,Pepper Mead,EXPERIMENTAL MEAD,OTHER,2018.0,2,Secondary,,,45.0,
1330,Pepper Mead,EXPERIMENTAL MEAD,OTHER,2018.0,3,Tertiary,,,90.0,
1331,Fogweaver Traditional Mead,STANDARD MEAD,OTHER,2018.0,1,Primary,78.0,,15.0,
1331,Fogweaver Traditional Mead,STANDARD MEAD,OTHER,2018.0,2,Secondary,32.0,32.0,30.0,
